天气之子	,爱情／动画／奇幻	,2019-11-01	
航海王：狂热行动,动作／短片,2015-06-25
哈利·波特与死亡圣器（下）,剧情,1961
哆啦A梦：大雄的新恐龙,剧情,1961
美国队长3,剧情,1961
奇门遁甲,剧情,1961
比悲伤更悲伤的故事,剧情,1961
冰雪奇缘,剧情,2015-12-13
你本应离开,剧情,2015-12-13
有一点动心,剧情,2015-12-13
女鬼桥,剧情,2015-12-13
下一任：前任,剧情,2015-12-13
美人鱼,喜剧／爱情／科幻,2016-02-08
千与千寻,喜剧／爱情／科幻,2016-02-08
灭狐行动,喜剧／爱情／科幻,2016-02-08
上海堡垒,喜剧／爱情／科幻,2016-02-08
小人物,歌舞／历史,2020-07-03
三方国界,歌舞／历史,2020-07-03
紫罗兰永恒花园,歌舞／历史,2020-07-03
老炮儿,歌舞／历史,2020-07-03
鼠胆英雄,喜剧／爱情,2019-08-02
绿皮书,喜剧／爱情,2019-08-02
使徒行者2：谍影行动,喜剧／爱情,2019-08-02
鬼灭之刃 兄妹的羁绊,动作／短片,2015-06-25
你的名字。,动作／短片,2015-06-25
新世纪福音战士新剧场版：终,动作／短片,2015-06-25
速度与激情：特别行动,动作／短片,2015-06-25
万达，残暴的催眠师,剧情,1961
变形金刚5：最后的骑士,剧情,1961
狮子王,剧情,1961
动物世界,剧情,1961
蜡笔小新：激战！涂鸦王国和约四位勇士,剧情,2015-12-13
半个喜剧,剧情,2015-12-13
误杀瞒天记,剧情,2015-12-13
疯狂动物城,剧情,2015-12-13
战狼三级班,喜剧／爱情／科幻,2016-02-08
小丑,喜剧／爱情／科幻,2016-02-08
紫罗兰永恒花园 外传：永远与自动手记人偶,喜剧／爱情／科幻,2016-02-08
泰坦尼克号,喜剧／爱情／科幻,2016-02-08
蜘蛛侠：英雄归来,歌舞／历史,2020-07-03
鬼片王之再现凶榜,歌舞／历史,2020-07-03
知晓天空之蓝的人啊,歌舞／历史,2020-07-03
名侦探柯南 十年后的陌生人,歌舞／历史,2020-07-03
无双,喜剧／爱情,2019-08-02
摔跤吧！爸爸,喜剧／爱情,2019-08-02
世界最大的影视城: 横店影视城,喜剧／爱情,2019-08-02
终结者：黑暗命运,喜剧／爱情,2019-08-02
与神同行：罪与罚,动作／短片,2015-06-25
大鱼海棠,动作／短片,2015-06-25
扫毒2天地对决,动作／短片,2015-06-25
老师·好,动作／短片,2015-06-25
我的爸爸是森林之王Ⅱ,剧情,1961
冰海陷落,剧情,1961
肖申克的救赎,剧情,1961
最好的我们,剧情,1961
悲伤逆流成河,剧情,2015-12-13
让子弹飞,剧情,2015-12-13
真·三国无双,剧情,2015-12-13
爵迹,奇幻／动作／冒险,2016-09-30
X战警：黑凤凰,奇幻／动作／冒险,2016-09-30
蝙蝠侠：黑暗骑士崛起,奇幻／动作／冒险,2016-09-30
毒液：致命守护者,喜剧／爱情／科幻,2016-02-08
泰迦奥特曼剧场版 新世代CLIMAX,喜剧／爱情／科幻,2016-02-08
复仇者联盟3：无限战争,喜剧／爱情／科幻,2016-02-08
名侦探柯南：绀青之拳,喜剧／爱情／科幻,2016-02-08
黑帮大佬和我的365日,喜剧／爱情／科幻,2016-02-08
当幸福来敲门,歌舞／历史,2020-07-03
霸王别姬,歌舞／历史,2020-07-03
绣春刀II：修罗战场,歌舞／历史,2020-07-03
速度与激情6,歌舞／历史,2020-07-03
角头2：王者再起,喜剧／爱情,2019-08-02
狐踪谍影,喜剧／爱情,2019-08-02
熊出没·变形记,喜剧／爱情,2019-08-02
钢铁侠4,喜剧／爱情,2019-08-02
大鱼海棠2,动作／短片,2015-06-25
明日战记,动作／短片,2015-06-25
光天化日,动作／短片,2015-06-25
烈火英雄,动作／短片,2015-06-25
反贪风暴4,动作／短片,2015-06-25
新喜剧之王,剧情,1961
狄仁杰之四大天王,剧情,1961
寻梦环游记,剧情,1961
阿凡达,剧情,1961
功夫,剧情,1961
“大”人物,剧情,2015-12-13
寻梦历险记,剧情,2015-12-13
狗十三,剧情,2015-12-13
海王,剧情,2015-12-13
风中有朵雨做的云,奇幻／动作／冒险,2016-09-30
复仇者联盟,奇幻／动作／冒险,2016-09-30
驯龙高手：归家,奇幻／动作／冒险,2016-09-30
反贪风暴3,奇幻／动作／冒险,2016-09-30
阿丽塔：战斗天使,奇幻／动作／冒险,2016-09-30
无名之辈,喜剧／爱情／科幻,2016-02-08
我的王牌老爸,喜剧／爱情／科幻,2016-02-08
未来的未来,喜剧／爱情／科幻,2016-02-08
被光抓走的人,喜剧／爱情／科幻,2016-02-08
侵入者,喜剧／爱情／科幻,2016-02-08
罗小黑战记,歌舞／历史,2020-07-03
侏罗纪世界2,歌舞／历史,2020-07-03
快把我哥带走,歌舞／历史,2020-07-03
姐姐,歌舞／历史,2020-07-03
惊悚,歌舞／历史,2020-07-03
追龙,喜剧／爱情,2019-08-02
寄生虫,喜剧／爱情,2019-08-02
解救吾先生,喜剧／爱情,2019-08-02
大黄蜂,喜剧／爱情,2019-08-02
智齿,喜剧／爱情,2019-08-02
熊出没·原始时代,动作／短片,2015-06-25
麦路人,动作／短片,2015-06-25
建军大业,动作／短片,2015-06-25
金刚狼3：殊死一战,剧情,1961
钢铁侠3,剧情,1961
湄公河行动,剧情,1961
芳华,剧情,1961
熊出没的开垦地,剧情,2015-12-13
扫毒,剧情,2015-12-13
儿童警察 电影版,剧情,2015-12-13
星球大战：最后的绝地武士,剧情,2015-12-13
移情大师,剧情,2015-12-13
惊奇队长,奇幻／动作／冒险,2016-09-30
星球大战：原力觉醒,奇幻／动作／冒险,2016-09-30
碟中谍6：全面瓦解,奇幻／动作／冒险,2016-09-30
星球大战,奇幻／动作／冒险,2016-09-30
长城,奇幻／动作／冒险,2016-09-30
变形金刚7,喜剧／爱情／科幻,2016-02-08
一出好戏,喜剧／爱情／科幻,2016-02-08
江湖儿女,喜剧／爱情／科幻,2016-02-08
小黄人大眼萌：神偷奶爸前传,喜剧／爱情／科幻,2016-02-08
鲁邦三世：The First,喜剧／爱情／科幻,2016-02-08
金刚：骷髅岛,歌舞／历史,2020-07-03
平原上的夏洛克,歌舞／历史,2020-07-03
蝙蝠侠大战超人：正义黎明,歌舞／历史,2020-07-03
大话西游之大圣娶亲,歌舞／历史,2020-07-03
大侦探皮卡丘,喜剧／爱情,2019-08-02
家有喜事2020,喜剧／爱情,2019-08-02
冰之下,喜剧／爱情,2019-08-02
大约在冬季,喜剧／爱情,2019-08-02
野性的呼唤,喜剧／爱情,2019-08-02
环太平洋：雷霆再起,剧情,1961
蝙蝠侠：黑暗骑士,剧情,2015-12-13
人再囧途之泰囧,剧情,2015-12-13
拆弹·专家,剧情,2015-12-13
我的爸爸是森林之王,剧情,2015-12-13
催眠·裁决,奇幻／动作／冒险,2016-09-30
决战中途岛,奇幻／动作／冒险,2016-09-30
头号玩家,奇幻／动作／冒险,2016-09-30
张三丰传奇之众妙之门,奇幻／动作／冒险,2016-09-30
唐山大地震,喜剧／爱情／科幻,2016-02-08
名侦探柯南特典：怪盗基德诞生的秘密,喜剧／爱情／科幻,2016-02-08
泰坦尼克号3D,喜剧／爱情／科幻,2016-02-08
路人女主的养成方法 剧场版,喜剧／爱情／科幻,2016-02-08
王牌特工：特工学院,歌舞／历史,2020-07-03
惊天营救,歌舞／历史,2020-07-03
盗爱空间之私人电影,歌舞／历史,2020-07-03
海上钢琴师,歌舞／历史,2020-07-03
天堂电影院,歌舞／历史,2020-07-03
驯龙高手3,喜剧／爱情,2019-08-02
盗墓笔记,喜剧／爱情,2019-08-02
加勒比海盗5：死无对证,喜剧／爱情,2019-08-02
第一滴血5：最后的血,剧情,2015-12-13
平凡老爸,剧情,2015-12-13
西游·降魔篇,奇幻／动作／冒险,2016-09-30
头文字D,奇幻／动作／冒险,2016-09-30
利刃出鞘,奇幻／动作／冒险,2016-09-30
小岛老师,奇幻／动作／冒险,2016-09-30
白蛇：缘起,喜剧／爱情／科幻,2016-02-08
羞羞的铁拳,喜剧／爱情／科幻,2016-02-08
沉睡魔咒2,喜剧／爱情／科幻,2016-02-08
捕风捉影,歌舞／历史,2020-07-03
变身特工,歌舞／历史,2020-07-03
疯狂的石头,喜剧／爱情,2019-08-02
封神传奇,喜剧／爱情,2019-08-02
哈利·波特禁忌之旅,喜剧／爱情,2019-08-02
妖猫传,喜剧／爱情,2019-08-02
血观音,奇幻／动作／冒险,2016-09-30
命运之夜——天之杯：恶兆之花,奇幻／动作／冒险,2016-09-30
与神同行2：因与缘,奇幻／动作／冒险,2016-09-30
美丽人生,奇幻／动作／冒险,2016-09-30
从你的全世界路过,奇幻／动作／冒险,2016-09-30
电影 Smile 光之美少女! 儿童图画书里的世界都不协调！,动画,2012-10-27
未来想象记,动画,2012-10-27
西游记女儿国,动画,2012-10-27
自杀小队,动画,2012-10-27
萌宠特工队,喜剧／爱情,2019-08-02
人间·喜剧,喜剧／爱情,2019-08-02
星球战纪之反抗,奇幻／动作／冒险,2016-09-30
扫毒3,奇幻／动作／冒险,2016-09-30
老千2：神之手,奇幻／动作／冒险,2016-09-30
末日崩塌,奇幻／动作／冒险,2016-09-30
只有芸知道,动画,2012-10-27
何以为家,动画,2012-10-27
杀破狼·贪狼,动画,2012-10-27
邪不压正,动画,2012-10-27
小花仙大电影：奇迹少女,动画／奇幻／歌舞,
怦然心动,动画／奇幻／歌舞,
名侦探柯南：零的执行人,动画／奇幻／歌舞,
狼回头,动画／奇幻／歌舞,
三十不惑,动画,2012-10-27
阿甘正传,动画,2012-10-27
复仇者联盟2：奥创纪元,动画,2012-10-27
京剧猫：霸王折,动画,2012-10-27
犯罪现场,动画,2012-10-27
变形金刚4：绝迹重生,动画／奇幻／歌舞,
速度与激情5,动画／奇幻／歌舞,
最伟大的美国恐怖片,动画／奇幻／歌舞,
小丑回魂2,动画／奇幻／歌舞,
暗战,动画／奇幻／歌舞,
龙猫,动画,2012-10-27
陷阱,动画,2012-10-27
情圣,动画,2012-10-27
熊出没之雪岭熊风,动画,2012-10-27
哥斯拉,动画／奇幻／歌舞,
精灵王座,动画／奇幻／歌舞,
美国队长2,动画／奇幻／歌舞,
野性的呼唤：育空的狗,动画／奇幻／歌舞,
纽约的一个雨天,动画／奇幻／歌舞,
无问西东,动画,2012-10-27
活着,动画,2012-10-27
加勒比海盗,动画,2012-10-27
午夜0时的吻,动画,2012-10-27
卢旺达饭店,动画,2012-10-27
我想吃掉你的胰脏,动画／奇幻／歌舞,
七月与安生,动画／奇幻／歌舞,
叶问3,动画／奇幻／歌舞,
乐高蜘蛛侠：缠人的毒液,动画／奇幻／歌舞,
春潮,动画／奇幻／歌舞,
蜘蛛侠：平行宇宙,动画,2012-10-27
我是哪吒,动画,2012-10-27
007：幽灵党,动画,2012-10-27
新乌龙院之笑闹江湖,动画,2012-10-27
儿童电影史话,动画,2012-10-27
饥饿站台,动画／奇幻／歌舞,
特警队,动画／奇幻／歌舞,
决杀危城,动画／奇幻／歌舞,
阿修罗,动画／奇幻／歌舞,
超凡蜘蛛侠2,动画／奇幻／歌舞,
僵尸世界大战,动画,2012-10-27
魁拔V,动画,2012-10-27
小花仙大电影：奇迹少女,动画,2012-10-27
勇敢者游戏2：再战巅峰,动画／奇幻／歌舞,
剧场版 咱们裸熊,动画／奇幻／歌舞,
奇异博士,动画／奇幻／歌舞,
开国大典,动画／奇幻／歌舞,
同人哆啦A梦：大雄的喜马拉雅行进记,动画／奇幻／歌舞,
猛禽小队和哈莉·奎茵,动画／奇幻／歌舞,
天气之子,爱情／动画／奇幻,2019-11-01
误杀,爱情／动画／奇幻,2019-11-01
唐人街探案2,爱情／动画／奇幻,2019-11-01
活着,爱情／动画／奇幻,2019-11-01
哪吒之魔童降世,爱情／动画／奇幻,2019-11-01
少年的你,爱情／动画／奇幻,2019-11-01
战狼2,爱情／动画／奇幻,2019-11-01
毒液2,爱情／动画／奇幻,2019-11-01
恐怖电影院2,爱情／动画／奇幻,2019-11-01
哥斯拉2：怪兽之王,爱情／动画／奇幻,2019-11-01
吹哨人,爱情／动画／奇幻,2019-11-01
复仇者联盟4：终局之战,爱情／动画／奇幻,2019-11-01
我和我的祖国,爱情／动画／奇幻,2019-11-01
野性的呼唤,爱情／动画／奇幻,2019-11-01
冰雪奇缘2,爱情／动画／奇幻,2019-11-01
流浪地球,爱情／动画／奇幻,2019-11-01
疯狂的外星人,爱情／动画／奇幻,2019-11-01
诛仙1,爱情／动画／奇幻,2019-11-01
最美逆行,爱情／动画／奇幻,2019-11-01
中国机长,爱情／动画／奇幻,2019-11-01
因爱而伟大,爱情／动画／奇幻,2019-11-01
数码宝贝大冒险：最后的进化·羁绊,爱情／动画／奇幻,2019-11-01
釜山行,爱情／动画／奇幻,2019-11-01
两只老虎,爱情／动画／奇幻,2019-11-01
攀登者,爱情／动画／奇幻,2019-11-01
反贪风暴5,爱情／动画／奇幻,2019-11-01
星球大战：天行者崛起,爱情／动画／奇幻,2019-11-01
囧妈,爱情／动画／奇幻,2019-11-01
我不是药神,爱情／动画／奇幻,2019-11-01
宠爱,爱情／动画／奇幻,2019-11-01
爵迹,奇幻／动作／冒险,2016-09-30
X战警：黑凤凰,奇幻／动作／冒险,2016-09-30
蝙蝠侠：黑暗骑士崛起,奇幻／动作／冒险,2016-09-30
风中有朵雨做的云,奇幻／动作／冒险,2016-09-30
复仇者联盟,奇幻／动作／冒险,2016-09-30
驯龙高手：归家,奇幻／动作／冒险,2016-09-30
反贪风暴3,奇幻／动作／冒险,2016-09-30
阿丽塔：战斗天使,奇幻／动作／冒险,2016-09-30
惊奇队长,奇幻／动作／冒险,2016-09-30
星球大战：原力觉醒,奇幻／动作／冒险,2016-09-30
速度与激情：增压,动作／短片,2015-06-25
银河补习班,动作／短片,2015-06-25
叶问4：完结篇,动作／短片,2015-06-25
碟中谍6：全面瓦解,奇幻／动作／冒险,2016-09-30
长城,奇幻／动作／冒险,2016-09-30
星球大战,奇幻／动作／冒险,2016-09-30
催眠·裁决,奇幻／动作／冒险,2016-09-30
纽约唐人街碎尸案,剧情,1961
建国大业,剧情,1961
一个叫欧维的男人决定去死,剧情,2015-12-13
飞驰人生,剧情,2015-12-13
追龙Ⅱ,剧情,2015-12-13
寂静之地,动作／短片,2015-06-25
西虹市首富,动作／短片,2015-06-25
南方车站的聚会,动作／短片,2015-06-25
前任3：再见前任,动作／短片,2015-06-25
红海行动,动作／短片,2015-06-25
美人鱼,喜剧／爱情／科幻,2016-02-08
千与千寻,喜剧／爱情／科幻,2016-02-08
灭狐行动,喜剧／爱情／科幻,2016-02-08
决战中途岛,奇幻／动作／冒险,2016-09-30
头号玩家,奇幻／动作／冒险,2016-09-30
张三丰传奇之众妙之门,奇幻／动作／冒险,2016-09-30
头文字D,奇幻／动作／冒险,2016-09-30
乘风破浪,剧情,1961
速度与激情7,剧情,1961
后来的我们,剧情,1961
寒战3,剧情,1961
命运之夜——天之杯II ：迷失之蝶,剧情,1961
冰雪奇缘,剧情,2015-12-13
你本应离开,剧情,2015-12-13
有一点动心,剧情,2015-12-13
女鬼桥,剧情,2015-12-13
汉密尔顿,歌舞／历史,2020-07-03
盗梦空间,歌舞／历史,2020-07-03
小人物,歌舞／历史,2020-07-03
蜘蛛侠：英雄远征,动作／短片,2015-06-25
大赢家,动作／短片,2015-06-25
战神诀,动作／短片,2015-06-25
泰迦奥特曼剧场版 新世代CLIMAX,动作／短片,2015-06-25
速度与激情8,动作／短片,2015-06-25
上海堡垒,喜剧／爱情／科幻,2016-02-08
战狼三级班,喜剧／爱情／科幻,2016-02-08
小丑,喜剧／爱情／科幻,2016-02-08
紫罗兰永恒花园 外传：永远与自动手记人偶,喜剧／爱情／科幻,2016-02-08
泰坦尼克号,喜剧／爱情／科幻,2016-02-08
利刃出鞘,奇幻／动作／冒险,2016-09-30
西游·降魔篇,奇幻／动作／冒险,2016-09-30
小岛老师,奇幻／动作／冒险,2016-09-30
与神同行2：因与缘,奇幻／动作／冒险,2016-09-30
血观音,奇幻／动作／冒险,2016-09-30
哈利·波特与死亡圣器（下）,剧情,1961
哆啦A梦：大雄的新恐龙,剧情,1961
美国队长3,剧情,1961
奇门遁甲,剧情,1961
比悲伤更悲伤的故事,剧情,1961
下一任：前任,剧情,2015-12-13
蜡笔小新：激战！涂鸦王国和约四位勇士,剧情,2015-12-13
半个喜剧,剧情,2015-12-13
误杀瞒天记,剧情,2015-12-13
三方国界,歌舞／历史,2020-07-03
紫罗兰永恒花园,歌舞／历史,2020-07-03
老炮儿,歌舞／历史,2020-07-03
蜘蛛侠：英雄归来,歌舞／历史,2020-07-03
鬼片王之再现凶榜,歌舞／历史,2020-07-03
航海王：狂热行动,动作／短片,2015-06-25
鬼灭之刃 兄妹的羁绊,动作／短片,2015-06-25
你的名字。,动作／短片,2015-06-25
新世纪福音战士新剧场版：终,动作／短片,2015-06-25
速度与激情：特别行动,动作／短片,2015-06-25
毒液：致命守护者,喜剧／爱情／科幻,2016-02-08
泰迦奥特曼剧场版 新世代CLIMAX,喜剧／爱情／科幻,2016-02-08
复仇者联盟3：无限战争,喜剧／爱情／科幻,2016-02-08
名侦探柯南：绀青之拳,喜剧／爱情／科幻,2016-02-08
命运之夜——天之杯：恶兆之花,奇幻／动作／冒险,2016-09-30
美丽人生,奇幻／动作／冒险,2016-09-30
从你的全世界路过,奇幻／动作／冒险,2016-09-30
星球战纪之反抗,奇幻／动作／冒险,2016-09-30
扫毒3,奇幻／动作／冒险,2016-09-30
鼠胆英雄,喜剧／爱情,2019-08-02
绿皮书,喜剧／爱情,2019-08-02
使徒行者2：谍影行动,喜剧／爱情,2019-08-02
万达，残暴的催眠师,剧情,1961
变形金刚5：最后的骑士,剧情,1961
狮子王,剧情,1961
动物世界,剧情,1961
疯狂动物城,剧情,2015-12-13
悲伤逆流成河,剧情,2015-12-13
让子弹飞,剧情,2015-12-13
真·三国无双,剧情,2015-12-13
知晓天空之蓝的人啊,歌舞／历史,2020-07-03
名侦探柯南 十年后的陌生人,歌舞／历史,2020-07-03
霸王别姬,歌舞／历史,2020-07-03
当幸福来敲门,歌舞／历史,2020-07-03
与神同行：罪与罚,动作／短片,2015-06-25
大鱼海棠,动作／短片,2015-06-25
扫毒2天地对决,动作／短片,2015-06-25
老师·好,动作／短片,2015-06-25
黑帮大佬和我的365日,喜剧／爱情／科幻,2016-02-08
无名之辈,喜剧／爱情／科幻,2016-02-08
我的王牌老爸,喜剧／爱情／科幻,2016-02-08
未来的未来,喜剧／爱情／科幻,2016-02-08
被光抓走的人,喜剧／爱情／科幻,2016-02-08
老千2：神之手,奇幻／动作／冒险,2016-09-30
末日崩塌,奇幻／动作／冒险,2016-09-30
无双,喜剧／爱情,2019-08-02
摔跤吧！爸爸,喜剧／爱情,2019-08-02
世界最大的影视城: 横店影视城,喜剧／爱情,2019-08-02
终结者：黑暗命运,喜剧／爱情,2019-08-02
我的爸爸是森林之王Ⅱ,剧情,1961
冰海陷落,剧情,1961
肖申克的救赎,剧情,1961
最好的我们,剧情,1961
新喜剧之王,剧情,1961
“大”人物,剧情,2015-12-13
寻梦历险记,剧情,2015-12-13
狗十三,剧情,2015-12-13
海王,剧情,2015-12-13
熊出没的开垦地,剧情,2015-12-13
绣春刀II：修罗战场,歌舞／历史,2020-07-03
速度与激情6,歌舞／历史,2020-07-03
罗小黑战记,歌舞／历史,2020-07-03
快把我哥带走,歌舞／历史,2020-07-03
侏罗纪世界2,歌舞／历史,2020-07-03
大鱼海棠2,动作／短片,2015-06-25
明日战记,动作／短片,2015-06-25
光天化日,动作／短片,2015-06-25
烈火英雄,动作／短片,2015-06-25
反贪风暴4,动作／短片,2015-06-25
侵入者,喜剧／爱情／科幻,2016-02-08
变形金刚7,喜剧／爱情／科幻,2016-02-08
一出好戏,喜剧／爱情／科幻,2016-02-08
江湖儿女,喜剧／爱情／科幻,2016-02-08
角头2：王者再起,喜剧／爱情,2019-08-02
狐踪谍影,喜剧／爱情,2019-08-02
熊出没·变形记,喜剧／爱情,2019-08-02
钢铁侠4,喜剧／爱情,2019-08-02
狄仁杰之四大天王,剧情,1961
寻梦环游记,剧情,1961
阿凡达,剧情,1961
功夫,剧情,1961
扫毒,剧情,2015-12-13
儿童警察 电影版,剧情,2015-12-13
